Date,Pptn_us,PET_us,ET_us,Pptn_us_ds,PET_us_ds,ET_us_ds,Pptn_total,PET_total,ET_total,live_St_us,Res_outflow,Q_ds,ET_us_sim,SM_us_sim,GW_us_sim,Ot_sim,St_us_sim,ET_us_ds_sim,SM_us_ds_sim,GW_us_ds_sim,Q_ds_sim
2006-06-19,0,4.2918415,3.8299577,0,4.361808,2.8926625,0,4.342726,3.1482885,20.13,0,1.55367,1.58637901324453,42.1993264416151,0.00612092716208,0.138703974589499,15.6023743452986,1.71153283839175,45.5285479446168,0.007312543055256,0.383784417569763
2006-06-20,0,3.5005245,2.9319465,0,3.4597201,2.2965505,0,3.4708483,2.4698403,20.091,0,1.12917,1.5289036717485,40.6704227698666,0.004592484802939,0.138519466194376,15.5931631202576,1.64952310834178,43.879024836275,0.005486545087508,0.322682659264433
2006-06-21,0,3.7706308,1.4937216,0,3.7060053,1.6205106,0,3.7236304,1.5859318,20.05,0,0.92541,1.47351069194063,39.196912077926,0.003445706198873,0.138315111228099,15.5832811432335,1.58976002324925,42.2892648130257,0.004116512787657,0.276557265217497
2006-06-22,0.139110073447227,3.9044812,1.1878517,0,3.8625445,1.5464686,0.023791724815965,3.8739817,1.4486642,20.01,0,0.91409,1.55923470221489,37.7767874491583,0.002585286989159,0.138096076585802,15.5729015833595,1.53216218599211,40.7571026270336,0.003088588038678,0.241883815357136
2006-06-23,0.357486337423325,3.6672258,1.2808423,7.72045230865479,3.7197921,1.9668378,6.46117877960205,3.705456,1.7797481,19.997,0,0.9056,1.72615910801341,36.4081146785682,0.001939721041365,0.137866237228716,15.5621543500248,3.25380986076537,45.2094771101844,0.006817941525632,0.215802882626453
2006-06-24,0,3.506396,1.0085603,0.949880838394165,3.4025161,2.1142528,0.787424564361572,3.4308472,1.8127002,19.972,0,0.9056,1.31908504014912,35.0890296384191,0.001455357851601,0.13762849832803,15.5511368953516,2.58784384349623,43.5715141050823,0.005115449345284,0.934541111813304
2006-06-25,5.09298992156982,3.8660347,2.0149505,1.22922706604004,3.8515341,2.282146,1.89003884792328,3.8554885,2.2092745,19.948,0,0.97635,3.04845261137844,37.1267132236435,0.003254178773094,0.137385037384326,15.5399223192162,2.80784581463712,41.9928953564852,0.003838082492463,0.266329777069925
2006-06-26,0,4.0618577,1.16129,0,4.162753,1.667597,0,4.1352363,1.5295132,19.922,0,0.95937,1.34512024134122,35.7815929823023,0.002441585427461,0.137137486069174,15.5349144670054,1.52142456554867,40.4714707909366,0.002879683919172,0.233948621803803
2006-06-27,0,3.9970493,2.0622299,0,4.015497,1.883555,0,4.0104656,1.9322845,19.885,0,1.19709,1.29638583135543,34.4852071509469,0.001831902859449,0.137027028907364,15.5241750182918,1.4663025576708,39.0051682332658,0.002160604804775,0.209588404405716
2006-06-28,0,3.9344149,0.8532297,0,3.757967,1.1640409,0,3.8060892,1.0792743,19.845,0,1.13766,1.24941709453675,33.2357900564101,0.0013744626949,0.136790331138002,15.5131814201089,1.41317764897305,37.5919905842927,0.001621085248744,0.191386398429168
2006-06-29,0,3.5064638,0.69107413,1.42726850509644,3.6449683,1.0358734,1.18316555023193,3.6071944,0.94183725,19.806,0,0.85183,1.20415005962268,32.0316399967875,0.001031248840476,0.136548286178983,15.5020027042147,2.78924598860389,36.2300131007853,0.00121628785509,0.177575750048526
2006-06-30,0,3.3902903,0.6508119,0,3.4575267,1.489885,0,3.4391892,1.2610469,19.779,0,0.65373,1.16052307306306,30.8711169237244,0.000773738112304,0.136302429188181,15.4906906473355,1.31263232681983,34.9173807739654,0.000912571468764,0.167149273834657
2006-07-01,0,3.2461512,0.58288085,5.85804176330566,3.1297054,0.8778444,4.85615253448486,3.1614633,0.79739976,19.753,0,0.68769,1.11847671504809,29.7526402086763,0.000580529783825,0.136053910154286,15.4792840800371,3.04223368322854,37.724795033941,0.003332816971554,0.159262116020306
2006-07-02,2.92898511886597,3.2796257,0.8797414,0.531931042671204,3.3931108,1.831897,0.94189453125,3.3621604,1.5722181,19.753,0,0.74146,2.85511243083547,29.8244940424707,0.001072575537562,0.135803590274681,15.4678121196216,1.89872010086037,36.3580059757518,0.002500587065904,0.587631132295392
2006-07-03,4.96855545043945,3.4120026,1.5803319,3.0691933631897,3.490384,1.8242332,3.39403772354126,3.469007,1.7577145,19.724,0,0.78674,2.8577157328211,31.9297265619061,0.002573979298919,0.135552114245065,15.4581666544033,3.09442828789059,36.3300039176501,0.002749124748637,0.198716685735979
2006-07-04,0,3.8123353,2.7674863,0,3.635329,2.4984052,0,3.6836038,2.571791,19.709,0,0.88579,1.15683069600567,30.7728958659005,0.001931236967922,0.135340893069639,15.4520295930908,1.31625504642076,35.0137488712293,0.002062647258363,0.32594740257603
2006-07-05,0,3.6050017,2.532959,0,3.6186929,2.4265392,0,3.614959,2.4555626,19.724,0,1.02729,1.11491811474299,29.6579777511575,0.00144899231623,0.135206603525929,15.441217568914,1.26856643754652,33.7451824336828,0.001547588451393,0.187235716344442
2006-07-06,0,3.6328392,2.4967883,0,3.6777332,2.3604026,0,3.66549,2.3975987,19.709,0,1.19143,1.07452404822423,28.5834537029332,0.001087167844945,0.134970212250619,15.4302087666421,1.22260561191806,32.5225768217647,0.001161143770548,0.174142892249835
2006-07-07,0,4.304564,1.4422321,0,4.2775607,1.5905898,0,4.2849255,1.5501286,19.679,0,1.19709,1.03559347986587,27.5478602230674,0.000815693713378,0.134729773638843,15.4190577730419,1.17830997104455,31.3442668507202,0.00087119728418,0.164183811679668
2006-07-08,0,3.9853256,0.736427,0,3.7827716,1.0356392,0,3.8380134,0.95403576,19.634,0,1.0188,0.998073386363989,26.5497868367034,0.000612008750202,0.134486491666386,15.4078055274436,1.13561918441125,30.208647666309,0.000653652654576,0.156648513702966
2006-07-09,0,3.7807972,0.5968763,0,3.7815163,0.93711317,0,3.78132,0.84432125,19.603,0,0.91692,0.961912665476712,25.5878741712267,0.000459185481242,0.134241268043014,15.3964827297504,1.09447510730953,29.1141725589994,0.000490430583971,0.150931954580512
2006-07-10,0,3.8080647,0.5415859,0,3.8584352,0.87895083,0,3.8446975,0.78694224,19.571,0,0.86315,0.927062066423111,24.6608121048036,0.000344523352181,0.133994777867814,15.3851123974265,1.05482170164397,28.0593508573555,0.000367966313622,0.146580173001452
2006-07-11,0,4.364141,0.5635863,0,4.3585415,0.9478529,0,4.360069,0.8430529,19.52,0,0.76693,0.893474122803819,23.7673379819997,0.000258493234318,0.133747526366,15.3737117839735,1.01660495960865,27.0427458977468,0.000276082308865,0.143252563821809
2006-07-12,0,4.3969154,0.50098187,0,4.395288,0.8517731,0,4.3957314,0.7561028,19.468,0,0.62826,0.861103087951948,22.9062348940478,0.00019394549532,0.133499891430724,15.3622938183368,0.979772830128718,26.0629730676181,0.000207142443334,0.140693572312435
2006-07-13,0,4.3470025,0.4527608,0,4.3654976,0.88809794,0,4.360454,0.76936954,19.416,0,0.50374,0.829904872626279,22.0763300214215,0.000145515820769,0.133252155517231,15.3508681848738,0.944275147966995,25.1186979196511,0.000155417389861,0.138711456542483
2006-07-14,0,4.1306615,0.3864225,0,4.088888,0.75195,0,4.1002812,0.6522607,19.358,0,0.52355,0.799836984961868,21.2764930364596,0.000109179406611,0.133004529552051,15.339442133638,0.910063565399083,24.208634354252,0.000116608478119,0.137162352933655
2006-07-15,0,3.5454845,0.3091816,0,3.3491113,0.5251921,0,3.4026678,0.46628016,19.3,0,0.59147,0.770858472596265,20.5056345638634,8.1916473171333E-05,0.132757170855017,15.3280210883247,0.877091486363929,23.3315428678881,8.74904486648134E-05,0.135938320746736
2006-07-16,0,4.014545,0.38568005,0,3.9996963,0.71809524,0,4.0037456,0.6274366,19.26,0,0.58298,0.742929866892534,19.7627046969708,6.14613028693317E-05,0.132510196572674,15.3166091024032,0.845314003000149,22.4862288648879,6.56434140214378E-05,0.134958371934497
2006-07-17,0,4.092324,0.30435932,0,4.0041065,0.53617525,0,4.028166,0.47295272,19.205,0,0.61128,0.716013129183103,19.0466915677877,4.61139451462331E-05,0.132263693746845,15.3052092013464,0.814687834481667,21.6715410304063,4.92517511356975E-05,0.134161740895625
2006-07-18,0,4.0810895,0.28348824,0,4.0818233,0.50771964,0,4.081623,0.44656563,19.15,0,0.54902,0.690071598961222,18.3566199688265,3.459894010823E-05,0.132017726860956,15.2938236394005,0.785171268069376,20.8863697623369,3.69532119267971E-05,0.133502834812192
2006-07-19,0,3.9397993,0.42423797,0,3.9574208,0.7895137,0,3.9526153,0.68989307,19.095,0,0.47827,0.66506994394948,17.691550024877,2.59593199587842E-05,0.131772343495843,15.2824540922356,0.756724102298529,20.1296456600384,2.77257120857382E-05,0.132947444918468
2006-07-20,0,3.1542294,0.21398003,0.350017726421356,3.0845268,0.41799697,0.290154874324799,3.1035368,0.36235598,19.041,0,0.41318,0.640974111977356,17.0505759128997,1.94770790843456E-05,0.131527578568572,15.2711018014879,1.07932531864583,19.4003380678139,2.08023895780439E-05,0.132469903838759
2006-07-21,0,3.5487716,0.21263985,0.945815801620483,3.5817432,0.39214647,0.784054756164551,3.5727508,0.3431901,19.001,0,0.32262,0.617751284602285,16.4328246282974,1.46135033683532E-05,0.131283457509238,15.2597676832076,1.64870019827266,18.6974536711617,1.56078736884563E-05,0.132050952755055
2006-07-22,2.25978136062622,3.5987103,0.48921087,2.65948820114136,3.500967,0.94279224,2.59112668037414,3.5276246,0.8190882,18.963,0,0.35375,2.37252854466777,16.3196101547566,0.000158462377367,0.131039998641802,15.248452409226,2.45457723953435,18.901392631489,0.00031849942375,0.13167614115569
2006-07-23,0,3.8386698,0.40814677,0,3.8316112,1.3065884,0,3.8335364,1.0615588,18.905,0,0.50657,0.591268012811356,15.7283421419452,0.00011889310894,0.130797214968387,15.2375892436467,0.68480734249221,18.2165852889968,0.000238967679991,0.1816218919472
2006-07-24,0,3.5918243,0.2209115,0,3.5240858,0.6056795,0,3.5425599,0.50074273,18.847,0,0.54053,0.569846063410684,15.1584960785345,8.92045896846152E-05,0.130564385978272,15.2263620299844,0.65999641424611,17.5565888747507,0.000179295621348,0.136809481715037
2006-07-25,0,4.096733,0.212072,0,4.12391,0.5111305,0,4.116498,0.42956913,18.81,0,0.45846,0.549200242442773,14.6092958360918,6.69295209093459E-05,0.130324015884188,15.2151422126316,0.636084398909139,16.9205044758416,0.000134524132451,0.135075343703151
2006-07-26,0,3.898383,0.18850487,0,3.8370771,0.3698766,0,3.853797,0.32041156,18.758,0,0.37922,0.529302430368506,14.0799934057233,5.02167072904225E-05,0.130084069589292,15.2039330939796,0.613038728396373,16.3074657474452,0.000100932426992,0.133708552940362
2006-07-27,0.022779079154134,3.9563339,0.17893617,0.37268802523613,3.8610296,0.42904058,0.31284373998642,3.8870218,0.36083028,18.707,0,0.34809,0.53290460558851,13.5698678792889,3.76772111443554E-05,0.129844616978791,15.1927371366057,0.963516039817769,15.7166377328636,7.57288274816103E-05,0.132623461838845
2006-07-28,0,3.7836335,0.181711,0,3.9090433,0.5739854,0,3.8748407,0.46700144,18.655,0,0.37356,0.491643411761356,13.0782244675275,2.82689231575142E-05,0.129605709716364,15.1815561730482,0.569422006546996,15.1472157263166,5.68187596657353E-05,0.131749903548287
2006-07-29,0,3.9998734,0.17257799,0,4.118775,0.3909361,0,4.0863476,0.3313839,18.61,0,0.41884,0.473830913771065,12.6043935537565,2.1209956687709E-05,0.129367385813044,15.1703915631966,0.548791549381084,14.5984241769355,4.26306805124714E-05,0.131035231647268
2006-07-30,0,4.2384496,0.1594963,0,4.2434187,0.36790547,0,4.2420635,0.3110666,18.566,0,0.48676,0.456663771900807,12.1477297818557,1.59136681715063E-05,0.129129673051432,15.1592443123791,0.528908544470231,14.0695156324653,3.19854733128287E-05,0.130439945176895
2006-07-31,0,4.1431503,0.1453185,0,4.1948466,0.30816293,0,4.1807475,0.26375082,18.507,0,0.43016,0.440118604560763,11.7076111772949,1.19399034331629E-05,0.128892591552012,15.1481151599623,0.509745911228241,13.559769721237,2.39984558244709E-05,0.129934406133253
2006-08-01,0,4.1224957,0.22361441,0,4.092776,0.516903,0,4.1008816,0.43691522,18.467,0,0.40752,0.424172877288344,11.2834383000066,8.95841816335677E-06,0.128656155696465,15.1370046458256,0.491277550212718,13.0684921710243,1.80058577319252E-05,0.129496376624244
2006-08-02,0,4.121477,0.12906912,0,4.0061827,0.26661223,0,4.0376263,0.22910047,18.427,0,0.256681,0.408804872056328,10.8746334279502,6.72143258434223E-06,0.128420375569093,15.1259131602352,0.473478307577719,12.5950138634466,1.35096572476857E-05,0.129109171015066
2006-08-03,0,4.0065265,0.12342533,0,3.9660864,0.2851767,0,3.9771156,0.24106266,18.387,0,0.32545,0.393993657692982,10.4806397702572,5.04303942526937E-06,0.128185258037071,15.1148409812644,0.456323940814297,12.1386899226323,1.01361924362175E-05,0.128760269495468
2006-08-04,0,3.083007,0.5842311,0,2.9990711,0.5631354,0,3.0219626,0.5688888,18.361,0,0.21508,0.379719061373871,10.1009207088834,3.78375388366854E-06,0.127950807560028,15.1037883028689,0.439791085732286,11.6988988369,7.60510760712543E-06,0.128440277848638
2006-08-05,0,3.8397968,0.4364358,0,3.8104718,0.6142834,0,3.8184693,0.56577945,18.335,0,0.225551,0.365961641146546,9.73495906773682,2.83892157979948E-06,0.127717026796754,15.092755255951,0.42385722463835,11.2750416122617,5.70605403162022E-06,0.128142146972842
2006-08-06,0,3.7712812,0.109839976,0,3.7220232,0.27432868,0,3.7354574,0.22946812,18.311,0,0.255549,0.35270265945066,9.38225640828616,2.13002113351969E-06,0.127483917059891,15.0817419241633,0.408500655666964,10.8665409565947,4.28120866840385E-06,0.127860587293764
2006-08-07,0,2.8832471,0.45185208,0,3.0339642,0.6804056,0,2.9928591,0.61807287,18.272,0,0.40752,0.339924057597485,9.04233235068868,1.59813855427488E-06,0.127251478656666,15.0707483557658,0.393700463222541,10.4728404933721,3.21215809749559E-06,0.127591629402052
2006-08-08,0,3.7585933,0.19004019,0,3.8244827,0.20997098,0,3.8065126,0.2045353,18.248,0,0.44714,0.327608431174028,8.71472391951465,1.19907112585284E-06,0.127019711144236,15.0597745725223,0.379436489492467,10.0934040038797,2.41005763616593E-06,0.127332294402608
2006-08-09,0,4.088557,0.101959586,0,4.0883245,0.20447345,0,4.0883875,0.17651512,18.21,0,0.32828,0.315739006338285,8.39898491317637,8.99653888586873E-07,0.126788613521041,15.048820576374,0.36568930699222,9.72771469688746,1.80824779893939E-06,0.12708034657989
2006-08-10,0,3.8788414,0.09088258,0,3.8455284,0.17580086,0,3.8546135,0.15264131,18.173,0,0.256115,0.304299616973321,8.09468529620305,6.75003427068442E-07,0.126558184370184,15.0378863544472,0.352440192105206,9.37527450478226,1.35671448404482E-06,0.126834107824336
2006-08-11,0,4.0186195,0.089388095,0,4.032008,0.16953877,0,4.028357,0.1476795,18.134,0,0.34526,0.293274682669077,7.80141061353397,5.06449905162772E-07,0.126328421966871,15.0269718828098,0.339671099581255,9.035603405201,1.01793249370834E-06,0.126592318397754
2006-08-12,0,3.5554965,0.15623316,0,3.5382674,0.4373956,0,3.542966,0.3607149,18.096,0,0.41318,0.282649187501897,7.51876142603207,3.79985487708308E-07,0.126099324358911,15.0160771292896,0.32736463795905,8.70823876724195,7.63746959240879E-07,0.126354032466511
2006-08-13,0,3.876152,0.112693824,0,3.9048276,0.152434,0,3.897007,0.14159578,18.057,0,0.51506,0.272408659582896,7.24635276644918,2.85100203192879E-07,0.125870889427024,15.005202055588,0.315504045879015,8.39273472136294,5.73033498149454E-07,0.126118539720779
2006-08-14,0,3.9128754,0.32041594,0,3.9203992,0.46418875,0,3.9183471,0.424978,18.017,0,0.43299,0.262539151347294,6.98381361510188,2.13908500429406E-07,0.125643114930025,14.9943466188667,0.304073169254401,8.08866155210854,4.29942647925929E-07,0.125885306565969
2006-08-15,0,3.591067,0.07041299,0,3.699846,0.14681493,0,3.670179,0.12597805,17.991,0,0.281302,0.253027220557878,6.730786394544,1.60493910714618E-07,0.125415998538656,14.9835107729371,0.293056439269469,7.79560511283907,3.22582678154966E-07,0.125653931999033
2006-08-16,0,4.0959663,0.075346835,0,4.0925646,0.1507572,0,4.0934925,0.13019073,17.951,0,0.35375,0.243859911996722,6.48692648254728,1.20417352862387E-07,0.125189537860933,14.9726944691521,0.282438851174822,7.51316626166424,2.42031314519786E-07,0.125424114502744
2006-08-17,0,3.8901608,0.06652687,0,3.9796383,0.1412869,0,3.9552352,0.12089779,17.923,0,0.278189,0.23502473982022,6.25190174272706,9.03482182334524E-08,0.124963730461114,14.9618976570761,0.272205943850979,7.24096031781327,1.81594242887508E-07,0.125195627206672
2006-08-18,0,3.5567176,0.057362895,0,3.54524,0.10842208,0,3.5483701,0.094496846,17.883,0,0.28583,0.226509670553415,6.02539207217365,6.77875766567299E-08,0.124738573873902,14.9511202849861,0.262343780112387,6.97861653770088,1.3624877059944E-07,0.124968299250618
2006-08-19,0,3.6960747,0.05715956,0,3.60141,0.101411544,0,3.6272278,0.08934282,17.842,0,0.278472,0.21830310670044,5.80708896547321,5.08604999505196E-08,0.12451406561506,14.9403623002484,0.252838927725012,6.72577760997587,1.02226409795152E-07,0.124742001801699
2006-08-20,0,3.6086376,0.052988768,0,3.6259854,0.2521165,0,3.6212542,0.19780894,17.815,0,0.35375,0.21039387094877,5.59669509452444,3.81602438499325E-08,0.124290203189358,14.9296236496003,0.243678441111687,6.48209916886418,7.66996928752423E-08,0.12451663756305
2006-08-21,0,3.161874,0.04442273,0,3.2502203,0.12870911,0,3.2261262,0.10572192,17.774,0,0.46412,0.202771190945761,5.39392390357867,2.86313388995979E-08,0.1240669840965,14.9189042793617,0.234849843720279,6.2472493251439,5.75471925400189E-08,0.12429213290225
2006-08-22,0,3.2333543,0.044775683,0,3.3847055,0.085595004,0,3.343428,0.074462466,17.747,0,0.43016,0.195424684626739,5.19849921895194,2.14818744452305E-08,0.123844405835556,14.908204135593,0.226341111030665,6.02090821411324,4.31772181229552E-08,0.124068431945314
2006-08-23,0,3.5216763,1.433567,0,3.567573,1.0259483,0,3.5550559,1.137117,17.708,0,0.3113,0.188344346074665,5.01015487287727,1.61176859838408E-08,0.123622465908255,14.897523164214,0.218140654177373,5.80276755993586,3.23955362990265E-08,0.12384549214544
2006-08-24,0,3.8281858,0.051291455,0,3.7953815,0.11256473,0,3.8043287,0.09585383,17.68,0,0.29432,0.181520531892109,4.82863434098516,1.20929764362987E-08,0.123401161821438,14.886861311092,0.210237304165594,5.59253025577027,2.43061229445811E-08,0.123623280958247
2006-08-25,0,3.5739481,0.045889545,0.270716696977615,3.6513894,0.085108526,0.22441653907299,3.630269,0.074412435,17.642,0,0.240267,0.174943948066972,4.65369039291819,9.07326766605902E-09,0.123180491088882,14.8762185221085,0.473336993636656,5.38990995911123,1.82366980174008E-08,0.123401773347209
2006-08-26,0.999640941619873,3.5081642,0.5746346,0,3.5620184,0.43609625,0.170966625213623,3.547331,0.47387943,17.604,0,0.204043,1.16824657893395,4.48508475560411,6.80760328721429E-09,0.12296045123264,14.8655947432086,0.195279257318961,5.19463070179227,1.36828549471324E-08,0.123180949911988
2006-08-27,35.2429504394531,2.9938924,1.7445222,19.820743560791,3.1999266,0.31420055,22.4583740234375,3.1437354,0.7042883,17.59,0,0.221023,1.9396556791321,37.7795343916025,0.002792852593517,0.122741039784033,14.8549899204374,1.96536289993105,23.0444879719657,0.001743986402622,0.122960795484104
2006-08-28,18.7370738983154,2.1179233,2.0561712,15.0388412475586,2.2337441,2.0339248,15.6713418960571,2.2021565,2.039992,17.668,0,0.34526,2.1179233,54.3609426960972,0.014001629104291,0.12252225428437,14.8525945760729,2.2337441,35.8315800326488,0.006990692411078,0.408449209748862
2006-08-29,0,2.594951,2.0911093,0.023312933743,1.76701,1.0591129,0.019325768575072,1.9928119,1.3405665,17.733,0,0.4245,1.96952539047664,52.3914173056206,0.010505315154902,0.122472868942965,14.8779208600881,1.32150982208107,34.5333831443107,0.005245063012478,1.08700241531681
2006-08-30,0,3.243285,2.107826,0,3.130178,1.5318619,0,3.1610258,1.6889431,17.694,0,0.44431,1.89816845530688,50.4932488503137,0.007882057557858,0.122995631243454,14.8720256164672,1.25116253597752,33.2822206083332,0.003935330634955,0.254435140724625
2006-08-31,0,3.1652887,1.9389292,0,3.3734596,1.7762507,0,3.3166857,1.8206177,17.668,0,0.4245,1.82939681922565,48.6638520310881,0.005913847460007,0.122873827641168,14.8649593852082,1.20583226280701,32.0763883455262,0.002952648456191,0.222005913782523
2006-09-01,0,2.9952996,1.3364863,0,3.2488995,1.0916545,0,3.1797361,1.1584269,17.642,0,0.44714,1.76311681549457,46.9007352155935,0.004437114487367,0.122727925273115,14.8570192809012,1.16214432914605,30.9142440163802,0.002215349538463,0.197160484850934
2006-09-02,5.95011711120606,2.4138126,0.86753184,1.55239164829254,2.3498914,0.6245464,2.30452609062195,2.3673246,0.69081515,17.616,0,0.41601,2.4138126,50.4255125951803,0.006964561659566,0.12256410340311,14.8484282123852,2.3498914,30.1167442646727,0.001662159803439,0.178464635621595
2006-09-03,7.5896487236023,2.6023252,2.142005,11.2282018661499,2.8282359,2.363175,10.6059074401855,2.7666242,2.302856,17.616,0,0.50657,2.6023252,55.3955741398147,0.010669012249988,0.122386998564636,14.8500332930759,2.8282359,38.4999423501315,0.006537817014675,0.164382930594354
2006-09-04,26.6058921813965,0.8292871,0.78731173,26.8653564453125,1.2829173,1.066144,26.8209819793701,1.1592,0.9900989,17.656,0.001,0.6509,0.8292871,81.0880878712545,0.034519389976432,0.122420075623665,14.8578036685881,1.2829173,64.0243657259311,0.02320654758593,1.02138928862572
2006-09-05,0,2.0355551,1.8798332,0.26193431019783,1.7471516,1.6871966,0.217136189341545,1.8258071,1.7397339,17.828,0.002,0.92824,2.0355551,79.0525327712546,0.025899634103736,0.122580281207443,14.9287371372399,1.7471516,62.5391484361289,0.01741169504145,3.24808305687279
2006-09-06,0,3.4316072,2.8854601,0,3.4875395,3.0531983,0,3.4722853,3.0074515,17.801,0,0.90843,2.86411461524655,76.188418156008,0.019432297244111,0.124048567353497,14.9296844991729,2.26582606251576,60.2733223736132,0.013063861528471,0.560646864539845
2006-09-07,0,3.3550375,2.8129942,0.025904331356287,3.372128,2.7870145,0.021473964676261,3.367467,2.7940996,17.774,0,0.82353,2.76034624449737,73.4280719115106,0.014579903896365,0.124068248268694,14.9277172814045,2.20963833035732,58.0895883746121,0.009801715320007,0.452726572067064
2006-09-08,0,2.1658735,1.9693176,0.012512480840087,2.3049655,1.9699703,0.010372496210039,2.2670312,1.9697922,17.747,0,0.72448,2.1658735,71.2621984115106,0.010939190305544,0.124027382511769,14.9235680834147,2.11712865473048,55.9849722007217,0.007354151986767,0.370672839654564
2006-09-09,0,2.016061,0.9134702,0,2.3118217,0.9927018,0,2.2311597,0.9710932,17.733,0,0.69335,2.016061,69.2461374115106,0.008207590762704,0.123941216140396,14.9177865580059,2.0283648289706,53.9566073717511,0.005517763950365,0.309052920030136
2006-09-10,0,3.1191359,1.3474541,0.001692704157904,3.1100228,1.2468016,0.001403204281814,3.1125078,1.2742524,17.72,0,0.67071,2.50882378156764,66.737313629943,0.006158092532121,0.123821211142986,14.9107850925022,1.95656881432279,52.0017312615862,0.004139936061524,0.262764460839814
2006-09-11,0,2.9059534,1.2656695,0.123084232211113,2.7683802,1.5593126,0.102033376693726,2.8059003,1.4792281,17.694,0,0.66788,2.41792778357782,64.3193858463652,0.004620369695634,0.123675977666594,14.9028730840995,2.00713415829508,50.1176813355023,0.003106162341789,0.227979229151507
2006-09-12,0,2.9188328,1.0642629,0.002897407161072,3.0031774,1.1830977,0.002401869278401,2.9801743,1.1506883,17.68,0,0.6509,2.33032499514352,61.9890608512217,0.003466628020444,0.123511979597128,14.894282656964,1.81868721886306,48.3018915238003,0.002330529831902,0.201824941400684
2006-09-13,0,3.352253,1.0812933,0,3.3023994,1.180063,0,3.3159952,1.1531259,17.656,0,0.60562,2.24589610155983,59.7431647496618,0.002600984471758,0.123334067258012,14.8851879578545,1.75000279697141,46.5518887268289,0.00174857869607,0.182146548970485
2006-09-14,0,2.9169796,0.874068,0,3.0175161,1.0461793,0,2.990097,0.99923986,17.616,0,0.50091,2.16452611095604,57.5786386387058,0.001951498742417,0.123145878840445,14.8757196336082,1.68659928019819,44.8652894466307,0.001311945212842,0.167327135896738
2006-09-15,0,2.3598287,0.67223185,0.332095354795456,2.5015664,0.71163094,0.275297731161118,2.4629107,0.7008858,17.59,0,0.50657,2.08610419767705,55.4925344410287,0.001464194570559,0.122950142495221,14.8659756935387,1.95758826079995,43.2397965406262,0.000984342452168,0.156153541537308
2006-09-16,9.13939952850342,2.7618206,0.71432996,14.7594842910767,2.8426037,0.6936089,13.7982931137085,2.820572,0.6992601,17.578,0,0.57166,2.7618206,61.8460534272404,0.008684799093187,0.122748903434817,14.8560296594221,2.8426037,55.1236132421846,0.011167295182558,0.147715539191164
2006-09-17,8.1793909072876,1.0211483,0.9473737,5.39801263809204,1.0047964,1.0047964,5.87370586395264,1.009256,0.9891357,17.604,0,0.68486,1.0211483,68.9782265018946,0.014734552494885,0.122543694529761,14.868230643103,1.0047964,59.5025677473008,0.012875580695248,1.85245189849767
2006-09-18,0,3.215532,2.7576675,0,3.295244,2.9605677,0,3.2735047,2.9052312,17.604,0,0.93673,2.49911722916614,66.4791092727284,0.011055221965405,0.1227954567324,14.8847139816532,2.15580915570249,57.3467585915983,0.009660449651855,1.07153174849651
2006-09-19,0,3.0305195,2.55947,0,3.0812075,2.6708555,0,3.0673835,2.6404777,17.566,0,0.849,2.40857290464739,64.070536368081,0.008294648429044,0.123136076004547,14.8790542808457,2.07770306227224,55.2690555293261,0.007248161437135,0.365845898539945
2006-09-20,0,3.1442559,1.3091302,0,3.1715474,1.8630397,0,3.1641045,1.7119735,17.541,0,0.73014,2.32130904837034,61.7492273197107,0.006223411232877,0.123019057528629,14.8721613320627,2.00242679346482,53.2666287358613,0.005438240052179,0.305494962296127
2006-09-21,0,3.205611,1.0622495,0,3.1638284,1.2943801,0,3.1752236,1.2310717,17.518,0,0.69901,2.23720680725456,59.5120205124561,0.004669377816892,0.122876630892262,14.8643478066707,1.92987782325385,51.3367509126074,0.004080269889354,0.259841534221915
2006-09-22,0,3.3759813,1.0294633,0,3.346458,1.235119,0,3.3545098,1.1790311,17.493,0,0.67637,2.15615163432888,57.3558688781273,0.003503398438737,0.122715302391496,14.8558482856335,1.8599573401845,49.4767935724229,0.003061395269468,0.225533487978743
2006-09-23,0,2.5993087,0.7375855,0,2.5978048,0.89766586,0,2.5982149,0.85400754,17.468,0,0.65373,2.07803313271884,55.2778357454084,0.00262857303518,0.122539954295806,14.8468387592277,1.79257011279266,47.6842234596303,0.002296941440166,0.199737956574977
2006-09-24,0,1.837768,0.5549914,0,1.8008916,0.67325854,0,1.8109488,0.64100385,17.42,0,0.63392,1.837768,53.4400677454084,0.001972198230403,0.122354248838318,14.8374512576631,1.72762435989996,45.9565990997303,0.00172337758282,0.180329462233598
2006-09-25,0,2.452751,0.6160948,0,2.5207772,0.76737046,0,2.5022244,0.7261135,17.384,0,0.62543,1.93616160929692,51.5039061361115,0.00147972523797,0.12216093225217,14.8277848283784,1.66503162560815,44.2915674741221,0.001293037010448,0.165713274349652
2006-09-26,0,2.8696988,0.68832254,0,2.9072526,0.8448086,0,2.8970106,0.80213064,17.361,0,0.57449,1.86601346137214,49.6378926747394,0.001110226520911,0.121962063344774,14.8179137722359,1.60470665882245,42.6868608152997,0.000970155772627,0.154692877243227
2006-09-27,0,2.7686336,0.64445597,0,2.8142405,0.791152,0,2.8018022,0.751144,17.349,0,0.58581,1.79840681754167,47.8394858571977,0.000832994461475,0.121759185206093,14.807893823071,1.54656729713981,41.1402935181599,0.000727900451075,0.146370532686975
